,actions,states,trial,ts
21391,2,3,212,81
21392,0,4,212,82
21393,1,3,212,83
21394,1,3,212,84
21395,1,3,212,85
21396,1,3,212,86
21397,1,3,212,87
21398,2,3,212,88
21399,0,4,212,89
21400,2,3,212,90
21401,0,4,212,91
21402,1,3,212,92
21403,1,3,212,93
21404,0,3,212,94
21405,1,2,212,95
21406,0,2,212,96
21407,1,1,212,97
21408,2,1,212,98
21409,2,2,212,99
21410,1,3,212,100
21411,0,8,213,0
21412,2,8,213,1
21413,0,9,213,2
21414,0,8,213,3
21415,0,7,213,4
21416,2,6,213,5
21417,0,7,213,6
21418,0,6,213,7
21419,0,5,213,8
21420,0,4,213,9
21421,1,3,213,10
21422,1,3,213,11
21423,1,3,213,12
21424,2,3,213,13
21425,0,4,213,14
21426,0,3,213,15
21427,0,2,213,16
21428,2,1,213,17
21429,2,2,213,18
21430,0,3,213,19
21431,2,2,213,20
21432,1,3,213,21
21433,1,3,213,22
21434,1,3,213,23
21435,2,3,213,24
21436,0,4,213,25
21437,2,3,213,26
21438,2,4,213,27
21439,0,5,213,28
21440,0,4,213,29
21441,1,3,213,30
21442,1,3,213,31
21443,1,3,213,32
21444,1,3,213,33
21445,2,3,213,34
21446,0,4,213,35
21447,2,3,213,36
21448,1,4,213,37
21449,0,4,213,38
21450,2,3,213,39
21451,2,4,213,40
21452,1,5,213,41
21453,0,5,213,42
21454,0,4,213,43
21455,1,3,213,44
21456,0,3,213,45
21457,2,2,213,46
21458,1,3,213,47
21459,1,3,213,48
21460,1,3,213,49
21461,1,3,213,50
21462,0,3,213,51
21463,2,2,213,52
21464,1,3,213,53
21465,1,3,213,54
21466,1,3,213,55
21467,1,3,213,56
21468,0,3,213,57
21469,2,2,213,58
21470,1,3,213,59
21471,1,3,213,60
21472,2,3,213,61
21473,2,4,213,62
21474,2,5,213,63
21475,0,6,213,64
21476,0,5,213,65
21477,0,4,213,66
21478,1,3,213,67
21479,1,3,213,68
21480,1,3,213,69
21481,1,3,213,70
21482,1,3,213,71
21483,1,3,213,72
21484,1,3,213,73
21485,1,3,213,74
21486,1,3,213,75
21487,1,3,213,76
21488,0,3,213,77
21489,2,2,213,78
21490,2,3,213,79
21491,2,4,213,80
21492,0,5,213,81
21493,1,4,213,82
21494,2,4,213,83
21495,0,5,213,84
21496,2,4,213,85
21497,0,5,213,86
21498,0,4,213,87
21499,1,3,213,88
21500,2,3,213,89
21501,0,4,213,90
21502,2,3,213,91
21503,0,4,213,92
21504,1,3,213,93
21505,1,3,213,94
21506,1,3,213,95
21507,1,3,213,96
21508,2,3,213,97
21509,0,4,213,98
21510,0,3,213,99
21511,1,3,213,100
21512,0,8,214,0
21513,1,8,214,1
21514,0,8,214,2
21515,0,7,214,3
21516,2,6,214,4
21517,2,7,214,5
21518,2,8,214,6
21519,0,9,214,7
21520,0,8,214,8
21521,0,7,214,9
21522,0,6,214,10
21523,2,5,214,11
21524,0,6,214,12
21525,0,5,214,13
21526,0,4,214,14
21527,1,3,214,15
21528,1,3,214,16
21529,2,3,214,17
21530,1,4,214,18
21531,1,4,214,19
21532,0,4,214,20
21533,1,3,214,21
21534,1,3,214,22
21535,1,3,214,23
21536,1,3,214,24
21537,0,3,214,25
21538,2,2,214,26
21539,1,3,214,27
21540,1,3,214,28
21541,1,3,214,29
21542,1,3,214,30
21543,0,3,214,31
21544,2,2,214,32
21545,1,3,214,33
21546,1,3,214,34
21547,1,3,214,35
21548,1,3,214,36
21549,1,3,214,37
21550,0,3,214,38
21551,2,2,214,39
21552,2,3,214,40
21553,0,4,214,41
21554,2,3,214,42
21555,0,4,214,43
21556,1,3,214,44
21557,2,3,214,45
21558,0,4,214,46
21559,1,3,214,47
21560,1,3,214,48
21561,2,3,214,49
21562,0,4,214,50
21563,1,3,214,51
21564,1,3,214,52
21565,1,3,214,53
21566,1,3,214,54
21567,1,3,214,55
21568,1,3,214,56
21569,1,3,214,57
21570,2,3,214,58
21571,0,4,214,59
21572,1,3,214,60
21573,2,3,214,61
21574,0,4,214,62
21575,1,3,214,63
21576,1,3,214,64
21577,1,3,214,65
21578,2,3,214,66
21579,1,4,214,67
21580,2,4,214,68
21581,0,5,214,69
21582,0,4,214,70
21583,1,3,214,71
21584,1,3,214,72
21585,2,3,214,73
21586,0,4,214,74
21587,1,3,214,75
21588,1,3,214,76
21589,1,3,214,77
21590,0,3,214,78
21591,2,2,214,79
21592,0,3,214,80
21593,2,2,214,81
21594,2,3,214,82
21595,1,4,214,83
21596,2,4,214,84
21597,0,5,214,85
21598,0,4,214,86
21599,1,3,214,87
21600,2,3,214,88
21601,0,4,214,89
21602,1,3,214,90
21603,1,3,214,91
21604,1,3,214,92
21605,1,3,214,93
21606,0,3,214,94
21607,2,2,214,95
21608,2,3,214,96
21609,1,4,214,97
21610,0,4,214,98
21611,1,3,214,99
21612,2,2,214,100
21613,0,8,215,0
21614,1,8,215,1
21615,2,8,215,2
21616,0,9,215,3
21617,1,8,215,4
21618,0,8,215,5
21619,0,7,215,6
21620,0,6,215,7
21621,0,5,215,8
21622,2,4,215,9
21623,1,5,215,10
21624,2,5,215,11
21625,2,6,215,12
21626,0,7,215,13
21627,0,6,215,14
21628,0,5,215,15
21629,0,4,215,16
21630,1,3,215,17
21631,1,3,215,18
21632,2,3,215,19
21633,0,4,215,20
21634,1,3,215,21
21635,2,3,215,22
21636,1,4,215,23
21637,0,4,215,24
21638,1,3,215,25
21639,1,3,215,26
21640,1,3,215,27
21641,0,3,215,28
21642,2,2,215,29
21643,1,3,215,30
21644,1,3,215,31
21645,2,3,215,32
21646,0,4,215,33
21647,1,3,215,34
21648,1,3,215,35
21649,1,3,215,36
21650,1,3,215,37
21651,0,3,215,38
21652,0,2,215,39
21653,0,1,215,40
21654,2,0,215,41
21655,2,1,215,42
21656,2,2,215,43
21657,1,3,215,44
21658,1,3,215,45
21659,0,3,215,46
21660,2,2,215,47
21661,1,3,215,48
21662,1,3,215,49
21663,1,3,215,50
21664,1,3,215,51
21665,1,3,215,52
21666,1,3,215,53
21667,1,3,215,54
21668,2,3,215,55
21669,0,4,215,56
21670,1,3,215,57
21671,1,3,215,58
21672,1,3,215,59
21673,0,3,215,60
21674,0,2,215,61
21675,2,1,215,62
21676,0,2,215,63
21677,2,1,215,64
21678,2,2,215,65
21679,1,3,215,66
21680,1,3,215,67
21681,0,3,215,68
21682,2,2,215,69
21683,1,3,215,70
21684,1,3,215,71
21685,1,3,215,72
21686,1,3,215,73
21687,1,3,215,74
21688,1,3,215,75
21689,1,3,215,76
21690,1,3,215,77
21691,1,3,215,78
21692,1,3,215,79
21693,1,3,215,80
21694,1,3,215,81
21695,1,3,215,82
21696,1,3,215,83
21697,2,3,215,84
21698,2,4,215,85
21699,0,5,215,86
21700,0,4,215,87
21701,1,3,215,88
21702,1,3,215,89
21703,0,3,215,90
21704,0,2,215,91
21705,2,1,215,92
21706,2,2,215,93
21707,1,3,215,94
21708,1,3,215,95
21709,1,3,215,96
21710,0,3,215,97
21711,2,2,215,98
21712,1,3,215,99
21713,1,3,215,100
21714,0,8,216,0
21715,2,8,216,1
21716,0,9,216,2
21717,0,8,216,3
21718,0,7,216,4
21719,0,6,216,5
21720,0,5,216,6
21721,0,4,216,7
21722,1,3,216,8
21723,1,3,216,9
21724,0,3,216,10
21725,2,2,216,11
21726,1,3,216,12
21727,2,3,216,13
21728,1,4,216,14
21729,0,4,216,15
21730,1,3,216,16
21731,1,3,216,17
21732,1,3,216,18
21733,1,3,216,19
21734,0,3,216,20
21735,2,2,216,21
21736,1,3,216,22
21737,1,3,216,23
21738,1,3,216,24
21739,1,3,216,25
21740,1,3,216,26
21741,0,3,216,27
21742,2,2,216,28
21743,1,3,216,29
21744,2,3,216,30
21745,2,4,216,31
21746,0,5,216,32
21747,0,4,216,33
21748,1,3,216,34
21749,1,3,216,35
21750,2,3,216,36
21751,0,4,216,37
21752,1,3,216,38
21753,1,3,216,39
21754,1,3,216,40
21755,1,3,216,41
21756,1,3,216,42
21757,1,3,216,43
21758,1,3,216,44
21759,1,3,216,45
21760,1,3,216,46
21761,0,3,216,47
21762,2,2,216,48
21763,0,3,216,49
21764,2,2,216,50
21765,1,3,216,51
21766,1,3,216,52
21767,1,3,216,53
21768,1,3,216,54
21769,1,3,216,55
21770,1,3,216,56
21771,0,3,216,57
21772,0,2,216,58
21773,2,1,216,59
21774,2,2,216,60
21775,1,3,216,61
21776,1,3,216,62
21777,1,3,216,63
21778,1,3,216,64
21779,1,3,216,65
21780,2,3,216,66
21781,0,4,216,67
21782,1,3,216,68
21783,1,3,216,69
21784,1,3,216,70
21785,0,3,216,71
21786,2,2,216,72
21787,1,3,216,73
21788,1,3,216,74
21789,1,3,216,75
21790,1,3,216,76
21791,1,3,216,77
21792,2,3,216,78
21793,0,4,216,79
21794,1,3,216,80
21795,1,3,216,81
21796,1,3,216,82
21797,1,3,216,83
21798,1,3,216,84
21799,1,3,216,85
21800,1,3,216,86
21801,2,3,216,87
21802,0,4,216,88
21803,1,3,216,89
21804,1,3,216,90
21805,1,3,216,91
21806,2,3,216,92
21807,0,4,216,93
21808,1,3,216,94
21809,1,3,216,95
21810,1,3,216,96
21811,1,3,216,97
21812,2,3,216,98
21813,0,4,216,99
21814,1,3,216,100
21815,0,8,217,0
21816,1,8,217,1
21817,1,8,217,2
21818,0,8,217,3
21819,0,7,217,4
21820,0,6,217,5
21821,1,5,217,6
21822,0,5,217,7
21823,2,4,217,8
21824,1,5,217,9
21825,0,5,217,10
21826,1,4,217,11
21827,0,4,217,12
21828,2,3,217,13
21829,2,4,217,14
21830,0,5,217,15
21831,2,4,217,16
21832,0,5,217,17
21833,1,4,217,18
21834,0,4,217,19
21835,0,3,217,20
21836,2,2,217,21
21837,1,3,217,22
21838,2,3,217,23
21839,1,4,217,24
21840,0,4,217,25
21841,2,3,217,26
21842,0,4,217,27
21843,1,3,217,28
21844,1,3,217,29
21845,1,3,217,30
21846,1,3,217,31
21847,0,3,217,32
21848,2,2,217,33
21849,2,3,217,34
21850,0,4,217,35
21851,0,3,217,36
21852,2,2,217,37
21853,1,3,217,38
21854,1,3,217,39
21855,1,3,217,40
21856,1,3,217,41
21857,2,3,217,42
21858,0,4,217,43
21859,1,3,217,44
21860,1,3,217,45
21861,2,3,217,46
21862,0,4,217,47
21863,0,3,217,48
21864,2,2,217,49
21865,2,3,217,50
21866,0,4,217,51
21867,2,3,217,52
21868,0,4,217,53
21869,1,3,217,54
21870,1,3,217,55
21871,1,3,217,56
21872,1,3,217,57
21873,1,3,217,58
21874,1,3,217,59
21875,1,3,217,60
21876,1,3,217,61
21877,1,3,217,62
21878,1,3,217,63
21879,2,3,217,64
21880,0,4,217,65
21881,1,3,217,66
21882,1,3,217,67
21883,1,3,217,68
21884,1,3,217,69
21885,2,3,217,70
21886,0,4,217,71
21887,1,3,217,72
21888,1,3,217,73
21889,1,3,217,74
21890,0,3,217,75
21891,0,2,217,76
21892,2,1,217,77
21893,1,2,217,78
21894,2,2,217,79
21895,2,3,217,80
21896,1,4,217,81
21897,2,4,217,82
21898,2,5,217,83
21899,1,6,217,84
21900,0,6,217,85
21901,1,5,217,86
21902,0,5,217,87
21903,0,4,217,88
21904,2,3,217,89
21905,0,4,217,90
21906,1,3,217,91
21907,1,3,217,92
21908,2,3,217,93
21909,1,4,217,94
21910,0,4,217,95
21911,1,3,217,96
21912,1,3,217,97
21913,2,3,217,98
21914,0,4,217,99
21915,2,3,217,100
21916,0,8,218,0
21917,1,8,218,1
21918,0,8,218,2
21919,1,7,218,3
21920,0,7,218,4
21921,0,6,218,5
21922,2,5,218,6
21923,2,6,218,7
21924,0,7,218,8
21925,1,6,218,9
21926,0,6,218,10
21927,0,5,218,11
21928,1,4,218,12
21929,0,4,218,13
21930,1,3,218,14
21931,1,3,218,15
21932,1,3,218,16
21933,1,3,218,17
21934,1,3,218,18
21935,1,3,218,19
21936,1,3,218,20
21937,2,3,218,21
21938,0,4,218,22
21939,1,3,218,23
21940,1,3,218,24
21941,1,3,218,25
21942,0,3,218,26
21943,2,2,218,27
21944,0,3,218,28
21945,2,2,218,29
21946,0,3,218,30
21947,1,2,218,31
21948,2,2,218,32
21949,1,3,218,33
21950,1,3,218,34
21951,1,3,218,35
21952,1,3,218,36
21953,1,3,218,37
21954,1,3,218,38
21955,2,3,218,39
21956,0,4,218,40
21957,1,3,218,41
21958,2,3,218,42
21959,1,4,218,43
21960,0,4,218,44
21961,0,3,218,45
21962,2,2,218,46
21963,1,3,218,47
21964,1,3,218,48
21965,1,3,218,49
21966,1,3,218,50
21967,0,3,218,51
21968,1,2,218,52
21969,0,2,218,53
21970,0,1,218,54
21971,1,0,218,55
21972,0,0,218,56
21973,2,0,218,57
21974,2,1,218,58
21975,1,2,218,59
21976,2,2,218,60
21977,1,3,218,61
21978,1,3,218,62
21979,2,3,218,63
21980,0,4,218,64
21981,1,3,218,65
21982,1,3,218,66
21983,1,3,218,67
21984,1,3,218,68
21985,1,3,218,69
21986,0,3,218,70
21987,2,2,218,71
21988,1,3,218,72
21989,2,3,218,73
21990,1,4,218,74
21991,1,4,218,75
21992,0,4,218,76
21993,1,3,218,77
21994,1,3,218,78
21995,1,3,218,79
21996,0,3,218,80
21997,2,2,218,81
21998,1,3,218,82
21999,1,3,218,83
22000,1,3,218,84
22001,1,3,218,85
22002,1,3,218,86
22003,1,3,218,87
22004,1,3,218,88
22005,1,3,218,89
22006,1,3,218,90
22007,2,3,218,91
22008,0,4,218,92
22009,1,3,218,93
22010,2,3,218,94
22011,0,4,218,95
22012,0,3,218,96
22013,2,2,218,97
22014,0,3,218,98
22015,0,2,218,99
22016,2,3,218,100
22017,0,8,219,0
22018,1,8,219,1
22019,0,8,219,2
22020,0,7,219,3
22021,0,6,219,4
22022,0,5,219,5
22023,0,4,219,6
22024,1,3,219,7
22025,1,3,219,8
22026,0,3,219,9
22027,2,2,219,10
22028,1,3,219,11
22029,1,3,219,12
22030,2,3,219,13
22031,0,4,219,14
22032,1,3,219,15
22033,1,3,219,16
22034,1,3,219,17
22035,1,3,219,18
22036,1,3,219,19
22037,1,3,219,20
22038,2,3,219,21
22039,2,4,219,22
22040,2,5,219,23
22041,0,6,219,24
22042,0,5,219,25
22043,1,4,219,26
22044,0,4,219,27
22045,1,3,219,28
22046,0,3,219,29
22047,0,2,219,30
22048,1,1,219,31
22049,0,1,219,32
22050,0,0,219,33
22051,2,0,219,34
22052,2,1,219,35
22053,2,2,219,36
22054,0,3,219,37
22055,2,2,219,38
22056,0,3,219,39
22057,1,2,219,40
22058,2,2,219,41
22059,1,3,219,42
22060,1,3,219,43
22061,0,3,219,44
22062,2,2,219,45
22063,1,3,219,46
22064,2,3,219,47
22065,0,4,219,48
22066,1,3,219,49
22067,1,3,219,50
22068,1,3,219,51
22069,1,3,219,52
22070,1,3,219,53
22071,0,3,219,54
22072,2,2,219,55
22073,1,3,219,56
22074,1,3,219,57
22075,1,3,219,58
22076,1,3,219,59
22077,0,3,219,60
22078,2,2,219,61
22079,2,3,219,62
22080,2,4,219,63
22081,2,5,219,64
22082,0,6,219,65
22083,0,5,219,66
22084,2,4,219,67
22085,0,5,219,68
22086,0,4,219,69
22087,1,3,219,70
22088,1,3,219,71
22089,2,3,219,72
22090,2,4,219,73
22091,0,5,219,74
22092,0,4,219,75
22093,1,3,219,76
22094,1,3,219,77
22095,1,3,219,78
22096,1,3,219,79
22097,1,3,219,80
22098,2,3,219,81
22099,0,4,219,82
22100,1,3,219,83
22101,1,3,219,84
22102,1,3,219,85
22103,1,3,219,86
22104,1,3,219,87
22105,1,3,219,88
22106,1,3,219,89
22107,1,3,219,90
22108,1,3,219,91
22109,1,3,219,92
22110,0,3,219,93
22111,2,2,219,94
22112,1,3,219,95
22113,1,3,219,96
22114,0,3,219,97
22115,2,2,219,98
22116,1,3,219,99
22117,2,1,219,100
22118,0,8,220,0
22119,1,8,220,1
22120,0,8,220,2
22121,0,7,220,3
22122,0,6,220,4
22123,0,5,220,5
22124,0,4,220,6
22125,1,3,220,7
22126,2,3,220,8
22127,2,4,220,9
22128,0,5,220,10
22129,2,4,220,11
22130,0,5,220,12
22131,0,4,220,13
22132,1,3,220,14
22133,0,3,220,15
22134,0,2,220,16
22135,2,1,220,17
22136,2,2,220,18
22137,1,3,220,19
22138,1,3,220,20
22139,1,3,220,21
22140,1,3,220,22
22141,1,3,220,23
22142,1,3,220,24
22143,0,3,220,25
22144,2,2,220,26
22145,1,3,220,27
22146,1,3,220,28
22147,2,3,220,29
22148,0,4,220,30
22149,2,3,220,31
22150,0,4,220,32
22151,1,3,220,33
22152,1,3,220,34
22153,2,3,220,35
22154,0,4,220,36
22155,1,3,220,37
22156,1,3,220,38
22157,1,3,220,39
22158,0,3,220,40
22159,1,2,220,41
22160,2,2,220,42
22161,2,3,220,43
22162,0,4,220,44
22163,1,3,220,45
22164,1,3,220,46
22165,1,3,220,47
22166,1,3,220,48
22167,0,3,220,49
22168,2,2,220,50
22169,1,3,220,51
22170,1,3,220,52
22171,1,3,220,53
22172,1,3,220,54
22173,1,3,220,55
22174,1,3,220,56
22175,1,3,220,57
22176,0,3,220,58
22177,2,2,220,59
22178,1,3,220,60
22179,2,3,220,61
22180,1,4,220,62
22181,0,4,220,63
22182,1,3,220,64
22183,0,3,220,65
22184,2,2,220,66
22185,1,3,220,67
22186,2,3,220,68
22187,0,4,220,69
22188,1,3,220,70
22189,1,3,220,71
22190,2,3,220,72
22191,0,4,220,73
22192,1,3,220,74
22193,0,3,220,75
22194,0,2,220,76
22195,2,1,220,77
22196,1,2,220,78
22197,1,2,220,79
22198,2,2,220,80
22199,0,3,220,81
22200,1,2,220,82
22201,2,2,220,83
22202,2,3,220,84
22203,1,4,220,85
22204,0,4,220,86
22205,2,3,220,87
22206,0,4,220,88
22207,1,3,220,89
22208,0,3,220,90
22209,0,2,220,91
22210,2,1,220,92
22211,0,2,220,93
22212,2,1,220,94
22213,0,2,220,95
22214,2,1,220,96
22215,2,2,220,97
22216,1,3,220,98
22217,2,3,220,99
22218,1,3,220,100
22219,0,8,221,0
22220,1,8,221,1
22221,2,8,221,2
22222,0,9,221,3
22223,1,8,221,4
22224,1,8,221,5
22225,0,8,221,6
22226,0,7,221,7
22227,0,6,221,8
22228,0,5,221,9
22229,0,4,221,10
22230,1,3,221,11
22231,1,3,221,12
22232,1,3,221,13
22233,2,3,221,14
22234,1,4,221,15
22235,0,4,221,16
22236,1,3,221,17
22237,2,3,221,18
22238,0,4,221,19
22239,2,3,221,20
22240,0,4,221,21
22241,1,3,221,22
22242,1,3,221,23
22243,2,3,221,24
22244,1,4,221,25
22245,2,4,221,26
22246,2,5,221,27
22247,0,6,221,28
22248,0,5,221,29
22249,0,4,221,30
22250,2,3,221,31
22251,0,4,221,32
22252,1,3,221,33
22253,1,3,221,34
22254,1,3,221,35
22255,0,3,221,36
22256,2,2,221,37
22257,0,3,221,38
22258,2,2,221,39
22259,1,3,221,40
22260,2,3,221,41
22261,0,4,221,42
22262,1,3,221,43
22263,1,3,221,44
22264,1,3,221,45
22265,1,3,221,46
22266,1,3,221,47
22267,1,3,221,48
22268,1,3,221,49
22269,1,3,221,50
22270,0,3,221,51
22271,2,2,221,52
22272,1,3,221,53
22273,1,3,221,54
22274,1,3,221,55
22275,1,3,221,56
22276,1,3,221,57
22277,1,3,221,58
22278,1,3,221,59
22279,1,3,221,60
22280,0,3,221,61
22281,2,2,221,62
22282,1,3,221,63
22283,1,3,221,64
22284,1,3,221,65
22285,0,3,221,66
22286,2,2,221,67
22287,2,3,221,68
22288,1,4,221,69
22289,0,4,221,70
22290,0,3,221,71
22291,2,2,221,72
22292,1,3,221,73
22293,1,3,221,74
22294,0,3,221,75
22295,2,2,221,76
22296,1,3,221,77
22297,0,3,221,78
22298,2,2,221,79
22299,0,3,221,80
22300,1,2,221,81
22301,2,2,221,82
22302,1,3,221,83
22303,1,3,221,84
22304,1,3,221,85
22305,1,3,221,86
22306,1,3,221,87
22307,1,3,221,88
22308,1,3,221,89
22309,1,3,221,90
22310,0,3,221,91
22311,2,2,221,92
22312,1,3,221,93
22313,1,3,221,94
22314,2,3,221,95
22315,0,4,221,96
22316,1,3,221,97
22317,1,3,221,98
22318,1,3,221,99
22319,2,4,221,100
22320,0,8,222,0
22321,2,8,222,1
22322,2,9,222,2
22323,0,9,222,3
22324,0,8,222,4
22325,0,7,222,5
22326,0,6,222,6
22327,0,5,222,7
22328,0,4,222,8
22329,1,3,222,9
22330,1,3,222,10
22331,1,3,222,11
22332,1,3,222,12
22333,1,3,222,13
22334,1,3,222,14
22335,1,3,222,15
22336,1,3,222,16
22337,1,3,222,17
22338,1,3,222,18
22339,2,3,222,19
22340,0,4,222,20
22341,0,3,222,21
22342,2,2,222,22
22343,1,3,222,23
22344,0,3,222,24
22345,2,2,222,25
22346,1,3,222,26
22347,2,3,222,27
22348,0,4,222,28
22349,1,3,222,29
22350,1,3,222,30
22351,1,3,222,31
22352,1,3,222,32
22353,1,3,222,33
22354,1,3,222,34
22355,1,3,222,35
22356,1,3,222,36
22357,2,3,222,37
22358,0,4,222,38
22359,1,3,222,39
22360,1,3,222,40
22361,1,3,222,41
22362,1,3,222,42
22363,2,3,222,43
22364,0,4,222,44
22365,0,3,222,45
22366,1,2,222,46
22367,2,2,222,47
22368,1,3,222,48
22369,1,3,222,49
22370,1,3,222,50
22371,1,3,222,51
22372,0,3,222,52
22373,0,2,222,53
22374,2,1,222,54
22375,1,2,222,55
22376,0,2,222,56
22377,2,1,222,57
22378,2,2,222,58
22379,1,3,222,59
22380,1,3,222,60
22381,1,3,222,61
22382,0,3,222,62
22383,2,2,222,63
22384,2,3,222,64
22385,2,4,222,65
22386,0,5,222,66
22387,2,4,222,67
22388,0,5,222,68
22389,0,4,222,69
22390,1,3,222,70
22391,1,3,222,71
22392,1,3,222,72
22393,1,3,222,73
22394,1,3,222,74
22395,0,3,222,75
22396,2,2,222,76
22397,1,3,222,77
22398,1,3,222,78
22399,1,3,222,79
22400,0,3,222,80
22401,2,2,222,81
22402,1,3,222,82
22403,1,3,222,83
22404,1,3,222,84
22405,1,3,222,85
22406,1,3,222,86
22407,1,3,222,87
22408,1,3,222,88
22409,1,3,222,89
22410,2,3,222,90
22411,0,4,222,91
22412,1,3,222,92
22413,2,3,222,93
22414,0,4,222,94
22415,1,3,222,95
22416,0,3,222,96
22417,2,2,222,97
22418,1,3,222,98
22419,1,3,222,99
22420,1,3,222,100
22421,0,8,223,0
22422,0,8,223,1
22423,0,7,223,2
22424,0,6,223,3
22425,1,5,223,4
22426,0,5,223,5
22427,0,4,223,6
22428,0,3,223,7
22429,1,2,223,8
22430,0,2,223,9
22431,2,1,223,10
22432,0,2,223,11
22433,2,1,223,12
22434,1,2,223,13
22435,2,2,223,14
22436,0,3,223,15
22437,1,2,223,16
22438,2,2,223,17
22439,0,3,223,18
22440,2,2,223,19
22441,1,3,223,20
22442,1,3,223,21
22443,1,3,223,22
22444,1,3,223,23
22445,0,3,223,24
22446,0,2,223,25
22447,1,1,223,26
22448,1,1,223,27
22449,2,1,223,28
22450,0,2,223,29
22451,0,1,223,30
22452,2,0,223,31
22453,2,1,223,32
22454,2,2,223,33
22455,2,3,223,34
22456,2,4,223,35
22457,0,5,223,36
22458,0,4,223,37
22459,0,3,223,38
22460,2,2,223,39
22461,1,3,223,40
22462,2,3,223,41
22463,0,4,223,42
22464,1,3,223,43
22465,1,3,223,44
22466,1,3,223,45
22467,1,3,223,46
22468,1,3,223,47
22469,1,3,223,48
22470,1,3,223,49
22471,1,3,223,50
22472,1,3,223,51
22473,1,3,223,52
22474,1,3,223,53
22475,1,3,223,54
22476,1,3,223,55
22477,1,3,223,56
22478,1,3,223,57
22479,1,3,223,58
22480,1,3,223,59
22481,2,3,223,60
22482,0,4,223,61
22483,2,3,223,62
22484,0,4,223,63
22485,1,3,223,64
22486,1,3,223,65
22487,1,3,223,66
22488,0,3,223,67
22489,2,2,223,68
22490,1,3,223,69
22491,1,3,223,70
22492,1,3,223,71
22493,2,3,223,72
22494,0,4,223,73
22495,1,3,223,74
22496,1,3,223,75
22497,0,3,223,76
22498,2,2,223,77
22499,1,3,223,78
22500,1,3,223,79
22501,1,3,223,80
22502,1,3,223,81
22503,0,3,223,82
22504,2,2,223,83
22505,1,3,223,84
22506,1,3,223,85
22507,1,3,223,86
22508,1,3,223,87
22509,1,3,223,88
22510,1,3,223,89
22511,1,3,223,90
22512,1,3,223,91
22513,1,3,223,92
22514,1,3,223,93
22515,0,3,223,94
22516,2,2,223,95
22517,1,3,223,96
22518,1,3,223,97
22519,0,3,223,98
22520,2,2,223,99
22521,1,3,223,100
22522,0,8,224,0
22523,1,8,224,1
22524,0,8,224,2
22525,1,7,224,3
22526,0,7,224,4
22527,0,6,224,5
22528,0,5,224,6
22529,0,4,224,7
22530,2,3,224,8
22531,0,4,224,9
22532,1,3,224,10
22533,0,3,224,11
22534,2,2,224,12
22535,1,3,224,13
22536,1,3,224,14
22537,1,3,224,15
22538,1,3,224,16
22539,1,3,224,17
22540,1,3,224,18
22541,2,3,224,19
22542,0,4,224,20
22543,1,3,224,21
22544,1,3,224,22
22545,2,3,224,23
22546,0,4,224,24
22547,0,3,224,25
22548,2,2,224,26
22549,1,3,224,27
22550,1,3,224,28
22551,1,3,224,29
22552,1,3,224,30
22553,0,3,224,31
22554,2,2,224,32
22555,0,3,224,33
22556,2,2,224,34
22557,1,3,224,35
22558,1,3,224,36
22559,0,3,224,37
22560,2,2,224,38
22561,1,3,224,39
22562,1,3,224,40
22563,1,3,224,41
22564,1,3,224,42
22565,0,3,224,43
22566,1,2,224,44
22567,2,2,224,45
22568,2,3,224,46
22569,0,4,224,47
22570,1,3,224,48
22571,1,3,224,49
22572,1,3,224,50
22573,1,3,224,51
22574,1,3,224,52
22575,1,3,224,53
22576,2,3,224,54
22577,0,4,224,55
22578,1,3,224,56
22579,1,3,224,57
22580,1,3,224,58
22581,0,3,224,59
22582,2,2,224,60
22583,0,3,224,61
22584,2,2,224,62
22585,1,3,224,63
22586,1,3,224,64
22587,1,3,224,65
22588,1,3,224,66
22589,1,3,224,67
22590,1,3,224,68
22591,1,3,224,69
22592,1,3,224,70
22593,2,3,224,71
22594,1,4,224,72
22595,1,4,224,73
22596,0,4,224,74
22597,1,3,224,75
22598,1,3,224,76
22599,1,3,224,77
22600,0,3,224,78
22601,2,2,224,79
22602,1,3,224,80
22603,1,3,224,81
22604,1,3,224,82
22605,1,3,224,83
22606,2,3,224,84
22607,0,4,224,85
22608,1,3,224,86
22609,0,3,224,87
22610,2,2,224,88
22611,0,3,224,89
22612,2,2,224,90
22613,0,3,224,91
22614,2,2,224,92
22615,1,3,224,93
22616,1,3,224,94
22617,1,3,224,95
22618,1,3,224,96
22619,0,3,224,97
22620,2,2,224,98
22621,1,3,224,99
22622,1,3,224,100
22623,0,8,225,0
22624,0,8,225,1
22625,0,7,225,2
22626,0,6,225,3
22627,0,5,225,4
22628,0,4,225,5
22629,1,3,225,6
22630,0,3,225,7
22631,2,2,225,8
22632,1,3,225,9
22633,1,3,225,10
22634,1,3,225,11
22635,1,3,225,12
22636,1,3,225,13
22637,1,3,225,14
22638,1,3,225,15
22639,0,3,225,16
22640,2,2,225,17
22641,1,3,225,18
22642,2,3,225,19
22643,0,4,225,20
22644,1,3,225,21
22645,1,3,225,22
22646,0,3,225,23
22647,0,2,225,24
22648,2,1,225,25
22649,1,2,225,26
22650,2,2,225,27
22651,1,3,225,28
22652,0,3,225,29
22653,2,2,225,30
22654,0,3,225,31
22655,0,2,225,32
22656,2,1,225,33
22657,2,2,225,34
22658,1,3,225,35
22659,1,3,225,36
22660,0,3,225,37
22661,2,2,225,38
