,er,er_80,er_80c,er_90,er_90c,er_95,er_95c,ts_80,ts_80c,ts_90,ts_90c,ts_95,ts_95c
159,0.383838385344,0.304347813129,0.318181812763,0.310344815254,0.291666656733,0.34999999404,0.300000011921,23,22,29,24,40,30
160,0.272727280855,0.269230782986,0.304347813129,0.25,0.280000001192,0.233333334327,0.269230782986,26,23,28,25,30,26
161,0.292929291725,0.363636374474,0.428571432829,0.342857152224,0.40000000596,0.341463416815,0.375,33,28,35,30,41,32
162,0.171717166901,0.275862067938,0.280000001192,0.272727280855,0.269230782986,0.257142871618,0.296296298504,29,25,33,26,35,27
163,0.232323229313,0.333333343267,0.380952388048,0.307692319155,0.347826093435,0.300000011921,0.319999992847,24,21,26,23,30,25
164,0.282828271389,0.20000000298,0.235294118524,0.181818187237,0.210526317358,0.166666671634,0.20000000298,20,17,22,19,24,20
165,0.232323229313,0.25,0.272727280855,0.233333334327,0.280000001192,0.21875,0.269230782986,28,22,30,25,32,26
166,0.282828271389,0.3125,0.314285725355,0.305555552244,0.297297298908,0.289473682642,0.282051295042,32,35,36,37,38,39
167,0.282828271389,0.227272734046,0.238095238805,0.266666680574,0.260869562626,0.25,0.266666680574,22,21,30,23,32,30
168,0.383838385344,0.351351350546,0.34999999404,0.341463416815,0.341463416815,0.333333343267,0.333333343267,37,40,41,41,45,42
169,0.282828271389,0.300000011921,0.277777791023,0.29411765933,0.25,0.300000011921,0.291666656733,30,18,34,20,40,24
170,0.363636374474,0.285714298487,0.29411765933,0.324324309826,0.319999992847,0.307692319155,0.296296298504,28,17,37,25,39,27
171,0.323232322931,0.0625,0.0666666701436,0.10000000149,0.0588235296309,0.153846159577,0.166666671634,16,15,20,17,26,24
172,0.262626260519,0.173913046718,0.176470592618,0.185185179114,0.181818187237,0.20000000298,0.173913046718,23,17,27,22,30,23
173,0.262626260519,0.357142865658,0.384615391493,0.333333343267,0.357142865658,0.322580635548,0.333333343267,28,26,30,28,31,30
174,0.282828271389,0.275862067938,0.319999992847,0.272727280855,0.307692319155,0.282051295042,0.285714298487,29,25,33,26,39,28
175,0.272727280855,0.34375,0.354838699102,0.323529422283,0.34375,0.305555552244,0.333333343267,32,31,34,32,36,33
176,0.282828271389,0.290322571993,0.304347813129,0.285714298487,0.296296298504,0.270270258188,0.285714298487,31,23,35,27,37,28
177,0.323232322931,0.342105269432,0.1875,0.324999988079,0.352941185236,0.318181812763,0.324999988079,38,16,40,34,44,40
178,0.282828271389,0.0666666701436,0.0714285746217,0.105263158679,0.0625,0.159999996424,0.117647059262,15,14,19,16,25,17
179,0.212121218443,0.0666666701436,0.0714285746217,0.0588235296309,0.0625,0.095238097012,0.0588235296309,15,14,17,16,21,17
180,0.222222223878,0.210526317358,0.25,0.217391297221,0.20000000298,0.20000000298,0.217391297221,19,16,23,20,25,23
181,0.252525240183,0.333333343267,0.25,0.323529422283,0.318181812763,0.314285725355,0.354838699102,30,16,34,22,35,31
182,0.363636374474,0.3125,0.280000001192,0.305555552244,0.322580635548,0.289473682642,0.3125,32,25,36,31,38,32
183,0.282828271389,0.227272734046,0.217391297221,0.208333328366,0.20000000298,0.20000000298,0.192307695746,22,23,24,25,25,26
184,0.272727280855,0.0666666701436,0.0666666701436,0.0588235296309,0.0588235296309,0.0526315793395,0.0526315793395,15,15,17,17,19,19
185,0.313131302595,0.354838699102,0.391304343939,0.333333343267,0.375,0.314285725355,0.366666674614,31,23,33,24,35,30
186,0.292929291725,0.333333343267,0.277777791023,0.324324309826,0.25,0.307692319155,0.333333343267,33,18,37,20,39,24
187,0.404040396214,0.3125,0.360000014305,0.29411765933,0.352941185236,0.346938788891,0.33962264657,32,50,34,51,49,53
188,0.282828271389,0.238095238805,0.25,0.217391297221,0.227272734046,0.208333328366,0.208333328366,21,20,23,22,24,24
189,0.292929291725,0.266666680574,0.20000000298,0.25,0.269230782986,0.257142871618,0.258064508438,30,20,32,26,35,31
190,0.343434333801,0.166666671634,0.157894730568,0.15000000596,0.15000000596,0.24137930572,0.142857149243,18,19,20,20,29,21
191,0.333333343267,0.310344815254,0.310344815254,0.314285725355,0.333333343267,0.297297298908,0.305555552244,29,29,35,30,37,36
192,0.262626260519,0.321428567171,0.34999999404,0.3125,0.363636374474,0.305555552244,0.333333343267,28,20,32,22,36,27
193,0.363636374474,0.333333343267,0.3125,0.391304343939,0.363636374474,0.382978737354,0.321428567171,27,16,46,22,47,28
194,0.323232322931,0.344827592373,0.357142865658,0.361111104488,0.333333343267,0.37209302187,0.361111104488,29,28,36,30,43,36
195,0.313131302595,0.296296298504,0.333333343267,0.3125,0.319999992847,0.29411765933,0.307692319155,27,21,32,25,34,26
196,0.353535354137,0.176470592618,0.20000000298,0.157894730568,0.176470592618,0.142857149243,0.157894730568,17,15,19,17,21,19
197,0.303030312061,0.111111111939,0.125,0.10000000149,0.111111111939,0.0909090936184,0.10000000149,18,16,20,18,22,20
198,0.323232322931,0.351351350546,0.375,0.357142865658,0.363636374474,0.340909093618,0.342105269432,37,32,42,33,44,38
199,0.333333343267,0.222222223878,0.222222223878,0.25,0.260869562626,0.230769231915,0.25,18,18,24,23,26,24
200,0.373737365007,0.39393940568,0.428571432829,0.390243887901,0.419354826212,0.377777785063,0.382352948189,33,21,41,31,45,34
201,0.252525240183,0.285714298487,0.300000011921,0.280000001192,0.272727280855,0.25925925374,0.280000001192,21,20,25,22,27,25
202,0.292929291725,0.3125,0.291666656733,0.29411765933,0.269230782986,0.325581401587,0.29411765933,32,24,34,26,43,34
